Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
65,2.0,0.0,0.0,200.0,5.0,29.0,5085.0,0.1,1207.1010706885008,0.0,0.0,1210.1795272827148,,,,,,,,,,,,,,,,,,,,,597.7404036403373,408.3648659978128,1192.1497062457163,12.905893204394724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2.0,0.0,0.0,356.0,6.0,156.0,5241.0,0.1,17421.55533056059,0.0,0.0,1226.5556342601776,,,,,,,,,,,,,,,,,,,,,9781.893213883457,4766.963030473667,15927.418899575021,99.01200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2.0,0.0,0.0,428.0,7.0,72.0,5313.0,0.1,4648.920259223502,0.0,0.0,1234.234946489334,,,,,,,,,,,,,,,,,,,,,2586.019099788775,1336.4573663309384,4471.665743860689,41.615924378692725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2.0,0.0,0.0,534.0,8.0,106.0,5419.0,0.1,8835.70203289155,0.0,0.0,1245.2066617012024,,,,,,,,,,,,,,,,,,,,,4836.679626657305,2497.211806756522,8339.685022826507,64.8990833962987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2.0,0.0,0.0,631.0,9.0,97.0,5516.0,0.1,8241.238500273426,0.0,0.0,1255.0862185955048,,,,,,,,,,,,,,,,,,,,,4621.928875331401,2403.309862891879,7808.52063210987,56.96555525026659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2.0,0.0,0.0,649.0,10.0,18.0,5534.0,0.1,462.4739010236871,0.0,0.0,1257.1777122020721,,,,,,,,,,,,,,,,,,,,,196.1738286679221,159.98614406006857,459.86203631826464,7.266536861274598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2.0,0.0,0.0,767.0,11.0,118.0,5652.0,0.1,11535.623304127339,0.0,0.0,1269.7918319702148,,,,,,,,,,,,,,,,,,,,,6477.650213267394,3314.7513957334995,10792.835457040414,77.37717499573083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2.0,0.0,0.0,917.0,12.0,150.0,5802.0,0.1,17583.260397272476,0.0,0.0,1285.601023197174,,,,,,,,,,,,,,,,,,,,,10002.80047702937,4810.235129930878,16115.054319302368,172.23016666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2.0,0.0,0.0,966.0,13.0,49.0,5851.0,0.1,2810.8666545406663,0.0,0.0,1291.0867323875427,,,,,,,,,,,,,,,,,,,,,1559.055786590148,868.2129853330184,2739.9500812100882,24.848406862130727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2.0,0.0,0.0,1134.0,14.0,168.0,6019.0,0.1,16133.666788946446,0.0,0.0,1308.0091288089752,,,,,,,,,,,,,,,,,,,,,9378.562342130755,4211.4337317990185,14587.228184609523,167.78344976535828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2.0,0.0,0.0,1241.0,15.0,107.0,6126.0,0.1,8509.093041618162,0.0,0.0,1319.2134320735931,,,,,,,,,,,,,,,,,,,,,4643.516379829098,2444.0605398626244,8028.285331353825,62.06057967250899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2.0,0.0,0.0,1399.0,16.0,158.0,6284.0,0.1,16263.838689711685,0.0,0.0,1335.5808033943176,,,,,,,,,,,,,,,,,,,,,9564.234925297229,4331.959924502745,14782.239267811086,175.13213924050632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2.0,0.0,0.0,1486.0,17.0,87.0,6371.0,0.1,6644.944096164046,0.0,0.0,1344.7494559288025,,,,,,,,,,,,,,,,,,,,,3694.0586249653393,1973.2354376035992,6336.22711379253,50.12621900660344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2.0,0.0,0.0,1554.0,18.0,68.0,6439.0,0.1,4446.844654906003,0.0,0.0,1351.8344686031342,,,,,,,,,,,,,,,,,,,,,2598.6674726595515,1279.4972388989563,4278.688364806401,40.26942120434683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2.0,0.0,0.0,1624.0,19.0,70.0,6509.0,0.1,5464.139908382794,0.0,0.0,1358.9661750793457,,,,,,,,,,,,,,,,,,,,,3050.7893589046926,1646.309376151866,5261.101595348568,42.37820222839473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2.0,0.0,0.0,1701.0,20.0,77.0,6586.0,0.1,4502.778293434507,0.0,0.0,1366.8106553554535,,,,,,,,,,,,,,,,,,,,,2381.607808814695,1294.538173032945,4328.046256622763,41.767668089509826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2.0,0.0,0.0,1760.0,21.0,59.0,6645.0,0.1,3985.8689977667127,0.0,0.0,1373.0492815971375,,,,,,,,,,,,,,,,,,,,,2220.8362457769667,1220.6633500000062,3862.560918542038,31.717523234266835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2.0,0.0,0.0,1881.0,22.0,121.0,6766.0,0.1,10813.260078376592,0.0,0.0,1385.772977590561,,,,,,,,,,,,,,,,,,,,,6056.827733471444,3034.2714482534275,10100.574971995566,75.62839118360957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2.0,0.0,0.0,2041.0,23.0,160.0,6926.0,0.1,16102.381094119457,0.0,0.0,1402.3038067817688,,,,,,,,,,,,,,,,,,,,,9376.678301718546,4165.776834721052,14631.36065579544,172.03202955163465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2.0,0.0,0.0,2126.0,24.0,85.0,7011.0,0.1,6299.757186985856,0.0,0.0,1410.9671530723572,,,,,,,,,,,,,,,,,,,,,3467.736868996918,1887.1974814782927,6017.027591276074,47.578467849468126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2.0,0.0,0.0,2158.0,25.0,32.0,7043.0,0.1,1420.4303346519239,0.0,0.0,1414.501430273056,,,,,,,,,,,,,,,,,,,,,737.1168985792026,466.4384723223235,1399.640475207329,14.425254837125417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2.0,0.0,0.0,2186.0,26.0,28.0,7071.0,0.1,1180.3645483828664,0.0,0.0,1417.6176297664642,,,,,,,,,,,,,,,,,,,,,592.6525694978943,399.82277655079264,1166.1013129615353,13.543720643632572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2.0,0.0,0.0,2318.0,27.0,132.0,7203.0,0.1,13421.306526211205,0.0,0.0,1431.0249288082123,,,,,,,,,,,,,,,,,,,,,7573.235496662307,3769.3335015246575,12446.52003420015,90.38143340486532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2.0,0.0,0.0,2470.0,28.0,152.0,7355.0,0.1,16132.591685568368,0.0,0.0,1446.8541600704193,,,,,,,,,,,,,,,,,,,,,9188.759583273633,4365.8169115243645,14765.416296086658,97.9058932043947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2.0,0.0,0.0,2606.0,29.0,136.0,7491.0,0.1,13779.4965257796,0.0,0.0,1460.9616549015045,,,,,,,,,,,,,,,,,,,,,7828.3469968344025,3734.4502799025563,12740.309212325565,86.95949276377019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2.0,0.0,0.0,2770.0,30.0,164.0,7655.0,0.1,15252.164083753869,0.0,0.0,1477.5698816776276,,,,,,,,,,,,,,,,,,,,,9087.46711573319,4136.315876792086,13789.384456301783,166.53910975609756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,3.0,0.0,0.0,122.0,1.0,122.0,7777.0,0.1,10516.83647796383,0.0,0.0,1877.25248670578,,,,,,,,,,,,,,,,,,,,,5951.885095219319,2986.5182411409014,9810.31732067109,72.04657508506268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,3.0,0.0,0.0,255.0,2.0,133.0,7910.0,0.1,11967.766857759443,0.0,0.0,1891.0674216747284,,,,,,,,,,,,,,,,,,,,,6500.421085609486,3395.947941837698,11125.450629181114,79.77546653795618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,3.0,0.0,0.0,378.0,3.0,123.0,8033.0,0.1,10435.512206169715,0.0,0.0,1903.7652163505554,,,,,,,,,,,,,,,,,,,,,6080.334270292538,2931.887404122639,9707.035454797877,74.59481006857477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,3.0,0.0,0.0,495.0,4.0,117.0,8150.0,0.1,11006.383294941154,0.0,0.0,1915.6363565921783,,,,,,,,,,,,,,,,,,,,,6198.4808425255305,3220.9280055179293,10301.754243097621,70.4955546128701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,3.0,0.0,0.0,599.0,5.0,104.0,8254.0,0.1,9183.695140921893,0.0,0.0,1926.0404880046844,,,,,,,,,,,,,,,,,,,,,5267.43175609568,2660.1918251934762,8653.179944997995,65.4477687071928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,3.0,0.0,0.0,654.0,6.0,55.0,8309.0,0.1,3339.1279617883124,0.0,0.0,1931.6475217342377,,,,,,,,,,,,,,,,,,,,,1871.3647024113113,1021.7983636040789,3242.685030531723,33.12176011198414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,3.0,0.0,0.0,712.0,7.0,58.0,8367.0,0.1,2829.736900736343,0.0,0.0,1937.8329367637634,,,,,,,,,,,,,,,,,,,,,1443.111545162062,872.9215496990172,2751.5367530863637,31.55959654561596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,3.0,0.0,0.0,785.0,8.0,73.0,8440.0,0.1,6050.8966443465115,0.0,0.0,1945.438758134842,,,,,,,,,,,,,,,,,,,,,3424.936494558703,1815.8726296524862,5812.4954586656,47.06057967250894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,3.0,0.0,0.0,852.0,9.0,67.0,8507.0,0.1,4035.01618732646,0.0,0.0,1952.4393074512482,,,,,,,,,,,,,,,,,,,,,2250.0848361570124,1147.9562360738382,3892.040692648546,36.95949276377012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,3.0,0.0,0.0,928.0,10.0,76.0,8583.0,0.1,5454.6703801760095,0.0,0.0,1960.2564406394958,,,,,,,,,,,,,,,,,,,,,3039.4083693533785,1637.0278538409052,5234.138386740246,41.99283721590466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,3.0,0.0,0.0,993.0,11.0,65.0,8648.0,0.1,4230.8132351299255,0.0,0.0,1967.1933765411377,,,,,,,,,,,,,,,,,,,,,2391.9877540928874,1249.5532192535143,4083.4969414999464,38.31071462092963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,3.0,0.0,0.0,1040.0,12.0,47.0,8695.0,0.1,2521.193047617284,0.0,0.0,1972.2591574192047,,,,,,,,,,,,,,,,,,,,,1348.3289268503975,770.9390958128588,2462.7446145397803,26.35834979215899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,3.0,0.0,0.0,1153.0,13.0,113.0,8808.0,0.1,9076.553107759339,0.0,0.0,1984.7036106586456,,,,,,,,,,,,,,,,,,,,,5198.136925674545,2637.126233837611,8506.167463918493,65.20175731068035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,3.0,0.0,0.0,1307.0,14.0,154.0,8962.0,0.1,17368.251504596203,0.0,0.0,2000.297916650772,,,,,,,,,,,,,,,,,,,,,9816.228967346635,4752.020975675569,15888.312981274403,176.77606493506494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,3.0,0.0,0.0,1338.0,15.0,31.0,8993.0,0.1,1387.6308829687487,0.0,0.0,2003.7007193565369,,,,,,,,,,,,,,,,,,,,,712.3359016159756,459.2004360697337,1368.2836690731308,13.22275120768207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,3.0,0.0,0.0,1455.0,16.0,117.0,9110.0,0.1,10370.93312196208,0.0,0.0,2015.667148590088,,,,,,,,,,,,,,,,,,,,,5732.909526708872,2964.8518974233693,9719.612212149232,69.78027153223769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3.0,0.0,0.0,1494.0,17.0,39.0,9149.0,0.1,2086.607437020623,0.0,0.0,2020.043660402298,,,,,,,,,,,,,,,,,,,,,1146.3458857679575,670.5481491275973,2045.9898812482877,21.546198268507975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,3.0,0.0,0.0,1656.0,18.0,162.0,9311.0,0.1,16526.31941644425,0.0,0.0,2036.6391024589539,,,,,,,,,,,,,,,,,,,,,9187.440328679344,4356.086007116283,15068.075165453953,98.44677720411485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,3.0,0.0,0.0,1797.0,19.0,141.0,9452.0,0.1,14429.837367765322,0.0,0.0,2050.8225474357605,,,,,,,,,,,,,,,,,,,,,7970.201883713023,4124.015409753314,13332.690951373586,89.9654368632771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,3.0,0.0,0.0,1946.0,20.0,149.0,9601.0,0.1,15393.509530551817,0.0,0.0,2066.447045326233,,,,,,,,,,,,,,,,,,,,,8665.657036305027,4312.329921578662,14130.573648866459,90.82674940370195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,3.0,0.0,0.0,2092.0,21.0,146.0,9747.0,0.1,15225.710605197452,0.0,0.0,2081.6411809921265,,,,,,,,,,,,,,,,,,,,,8479.837501647351,4326.699913007541,14015.671657600484,88.98805517966802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,3.0,0.0,0.0,2166.0,22.0,74.0,9821.0,0.1,5757.669539018589,0.0,0.0,2089.2897815704346,,,,,,,,,,,,,,,,,,,,,3277.3429214905927,1694.229961343453,5526.193022680626,44.078006875861554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,3.0,0.0,0.0,2288.0,23.0,122.0,9943.0,0.1,11064.585218303751,0.0,0.0,2101.6154339313507,,,,,,,,,,,,,,,,,,,,,6270.813836225765,3137.3123361077264,10320.175962032316,72.90589320439464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,3.0,0.0,0.0,2399.0,24.0,111.0,10054.0,0.1,10016.943215482268,0.0,0.0,2113.301540374756,,,,,,,,,,,,,,,,,,,,,5693.919802584763,2914.128697085008,9403.71614597116,69.564558094471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,3.0,0.0,0.0,2456.0,25.0,57.0,10111.0,0.1,3157.4912914902843,0.0,0.0,2119.5176503658295,,,,,,,,,,,,,,,,,,,,,1671.527319064685,952.3228835587965,3068.3478616790953,34.48503324832665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,3.0,0.0,0.0,2554.0,26.0,98.0,10209.0,0.1,7983.3777620666115,0.0,0.0,2129.698279619217,,,,,,,,,,,,,,,,,,,,,4568.117944875408,2272.752429148659,7550.7962451629,62.17916357960833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,3.0,0.0,0.0,2643.0,27.0,89.0,10298.0,0.1,7494.124568403515,0.0,0.0,2138.5427963733673,,,,,,,,,,,,,,,,,,,,,4269.49512433908,2210.541256876413,7128.3891522526865,53.92779836805983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,3.0,0.0,0.0,2713.0,28.0,70.0,10368.0,0.1,5086.795771378771,0.0,0.0,2146.266453742981,,,,,,,,,,,,,,,,,,,,,2858.2005366424073,1548.0564454402343,4896.509857017981,40.471039795204845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,3.0,0.0,0.0,2880.0,29.0,167.0,10535.0,0.1,17020.015388441007,0.0,0.0,2163.6350610256195,,,,,,,,,,,,,,,,,,,,,9755.185267002662,4447.360765778913,15421.727482088247,165.44373952095808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,3.0,0.0,0.0,2953.0,30.0,73.0,10608.0,0.1,5183.0813142879,0.0,0.0,2171.752864599228,,,,,,,,,,,,,,,,,,,,,2890.220593287705,1566.7895324774634,4982.05433759876,40.1292038992967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,4.0,0.0,0.0,51.0,1.0,51.0,10659.0,0.1,2856.9271494729032,0.0,0.0,2602.35360455513,,,,,,,,,,,,,,,,,,,,,1539.484315995129,881.3465413535565,2783.978622623777,29.875496866747767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,4.0,0.0,0.0,102.0,2.0,51.0,10710.0,0.1,3017.101875718025,0.0,0.0,2607.8712837696075,,,,,,,,,,,,,,,,,,,,,1697.7213097352083,939.1908154429643,2936.3879283903825,28.752222884202876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,4.0,0.0,0.0,142.0,3.0,40.0,10750.0,0.1,1983.720376251831,0.0,0.0,2612.176560163498,,,,,,,,,,,,,,,,,,,,,1068.1211903989386,636.447845399142,1944.8833504534296,18.66934818702237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4.0,0.0,0.0,176.0,4.0,34.0,10784.0,0.1,1400.5480348186397,0.0,0.0,2616.0125784873962,,,,,,,,,,,,,,,,,,,,,693.8934036092687,465.5396018664085,1379.7137067958092,15.149092505467337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4.0,0.0,0.0,206.0,5.0,30.0,10814.0,0.1,1312.8463078532545,0.0,0.0,2619.4189896583557,,,,,,,,,,,,,,,,,,,,,751.7600732965307,398.21860802554977,1292.8779687138174,14.883349917376636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,4.0,0.0,0.0,365.0,6.0,159.0,10973.0,0.1,15932.800139848021,0.0,0.0,2635.7107677459717,,,,,,,,,,,,,,,,,,,,,9481.33730626571,4245.340953794633,14454.161376743881,171.4837071770723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4.0,0.0,0.0,519.0,7.0,154.0,11127.0,0.1,16567.134371950993,0.0,0.0,2651.490929365158,,,,,,,,,,,,,,,,,,,,,9318.575039584552,4573.363094826395,15162.383420312186,98.66934818702238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4.0,0.0,0.0,615.0,8.0,96.0,11223.0,0.1,8460.133651987995,0.0,0.0,2661.327642917633,,,,,,,,,,,,,,,,,,,,,4782.661873705564,2480.822948975395,8017.024143374865,61.631384029972786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,4.0,0.0,0.0,766.0,9.0,151.0,11374.0,0.1,15591.156672865985,0.0,0.0,2676.9019119739532,,,,,,,,,,,,,,,,,,,,,8936.32083390315,4441.065178039973,14270.298553755567,94.72654546305175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,4.0,0.0,0.0,815.0,10.0,49.0,11423.0,0.1,2937.652487324864,0.0,0.0,2682.2863318920135,,,,,,,,,,,,,,,,,,,,,1658.5470284643188,907.4746112239467,2862.1050308868553,26.533021425577346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,4.0,0.0,0.0,863.0,11.0,48.0,11471.0,0.1,3048.635131926487,0.0,0.0,2687.5527646541595,,,,,,,,,,,,,,,,,,,,,1670.9059875339874,970.8691478328082,2974.3774249974244,27.52557694096493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,4.0,0.0,0.0,995.0,12.0,132.0,11603.0,0.1,11960.256213265899,0.0,0.0,2701.079333305359,,,,,,,,,,,,,,,,,,,,,6866.8671978510565,3337.505283573504,11075.970608395746,79.58573350039377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,4.0,0.0,0.0,1026.0,13.0,31.0,11634.0,0.1,1386.8116452428521,0.0,0.0,2704.6220223903656,,,,,,,,,,,,,,,,,,,,,755.0026901213137,442.1429009089396,1366.1374706529275,11.922841910128055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,4.0,0.0,0.0,1164.0,14.0,138.0,11772.0,0.1,13176.937993901185,0.0,0.0,2719.1088149547577,,,,,,,,,,,,,,,,,,,,,7325.497312762314,3695.2236330972482,12190.387950252545,84.98674180774255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,4.0,0.0,0.0,1266.0,15.0,102.0,11874.0,0.1,9203.479781760028,0.0,0.0,2729.6546013355255,,,,,,,,,,,,,,,,,,,,,5057.713787614876,2708.0059305308496,8704.994258946954,60.78344884190075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,4.0,0.0,0.0,1376.0,16.0,110.0,11984.0,0.1,9354.943092230884,0.0,0.0,2741.116264104843,,,,,,,,,,,,,,,,,,,,,5252.969381944872,2750.719688050916,8794.69705963917,66.43020027754339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,4.0,0.0,0.0,1459.0,17.0,83.0,12067.0,0.1,6484.811651896123,0.0,0.0,2750.1278471946716,,,,,,,,,,,,,,,,,,,,,3780.080809461888,1941.484902161425,6183.425612510193,52.55156471555683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,4.0,0.0,0.0,1563.0,18.0,104.0,12171.0,0.1,8450.208900584423,0.0,0.0,2760.9140632152557,,,,,,,,,,,,,,,,,,,,,5008.141492666145,2420.813228400524,7945.244729561537,64.16566587424576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,4.0,0.0,0.0,1641.0,19.0,78.0,12249.0,0.1,5633.781952016689,0.0,0.0,2769.298466682434,,,,,,,,,,,,,,,,,,,,,3131.014518720633,1677.5139350931304,5400.358135469284,43.213910550033034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,4.0,0.0,0.0,1704.0,20.0,63.0,12312.0,0.1,4312.130599502919,0.0,0.0,2776.351127386093,,,,,,,,,,,,,,,,,,,,,2340.1823341624063,1374.030762802418,4173.041021452571,36.37950141565868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4.0,0.0,0.0,1763.0,21.0,59.0,12371.0,0.1,2746.100726416592,0.0,0.0,2782.6910874843597,,,,,,,,,,,,,,,,,,,,,1546.946242015708,857.2519597063906,2660.1485350592484,31.433956936113965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,4.0,0.0,0.0,1909.0,22.0,146.0,12517.0,0.1,16967.660674714978,0.0,0.0,2798.026507139206,,,,,,,,,,,,,,,,,,,,,9777.888520379627,4669.26709539528,15571.215811146038,178.8738598860823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,4.0,0.0,0.0,1980.0,23.0,71.0,12588.0,0.1,5282.183183514077,0.0,0.0,2805.371269464493,,,,,,,,,,,,,,,,,,,,,2895.900799032845,1605.7440912567422,5086.742625290703,40.71014323093369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,4.0,0.0,0.0,2017.0,24.0,37.0,12625.0,0.1,1815.000248382007,0.0,0.0,2809.7736818790436,,,,,,,,,,,,,,,,,,,,,969.0412671465125,595.189245581862,1782.7093575032352,19.073512275437867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,4.0,0.0,0.0,2049.0,25.0,32.0,12657.0,0.1,1282.4294527369168,0.0,0.0,2813.232343196869,,,,,,,,,,,,,,,,,,,,,618.7551638330095,436.47775125959157,1265.158339013949,14.594810068574626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,4.0,0.0,0.0,2202.0,26.0,153.0,12810.0,0.1,17129.404473376482,0.0,0.0,2828.749053478241,,,,,,,,,,,,,,,,,,,,,9857.86052868309,4661.959264828986,15652.441042131191,172.46696208053982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,4.0,0.0,0.0,2277.0,27.0,75.0,12885.0,0.1,5857.287116676414,0.0,0.0,2836.5860073566437,,,,,,,,,,,,,,,,,,,,,3245.3337327542877,1826.6507436359675,5625.131725038196,47.179439944325715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,4.0,0.0,0.0,2439.0,28.0,162.0,13047.0,0.1,18184.930184332236,0.0,0.0,2853.3534355163574,,,,,,,,,,,,,,,,,,,,,10276.751130471135,4889.945628578691,16553.186320650897,173.56939506172841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4.0,0.0,0.0,2536.0,29.0,97.0,13144.0,0.1,7957.831782244013,0.0,0.0,2863.289730787277,,,,,,,,,,,,,,,,,,,,,4392.089777805048,2352.875525079845,7546.885297506641,53.91978939966489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,4.0,0.0,0.0,2667.0,30.0,131.0,13275.0,0.1,13183.178041400894,0.0,0.0,2876.912353992462,,,,,,,,,,,,,,,,,,,,,7461.292623220369,3767.6060498037264,12230.196871304764,81.23681128265547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,5.0,0.0,0.0,119.0,1.0,119.0,13394.0,0.1,10669.205695865872,0.0,0.0,3260.7344195842743,,,,,,,,,,,,,,,,,,,,,6020.16238546866,2966.3151791964992,9972.741883019258,75.2694212043467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,5.0,0.0,0.0,283.0,2.0,164.0,13558.0,0.1,17206.28800498082,0.0,0.0,3277.3013048171997,,,,,,,,,,,,,,,,,,,,,9217.465441320768,4695.9130442290825,15726.060066677517,166.53910975609756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
